timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679640336237,38,HTTP Request,200,OK,Thread Group 1-1,text,true,,425156,119,1,1,http://localhost:3000/,33,0,0
1679640336276,53,HTTP Request,200,OK,Thread Group 1-1,text,true,,425156,119,1,1,http://localhost:3000/,47,0,0
1679640336329,105,HTTP Request,200,OK,Thread Group 1-1,text,true,,425156,119,1,1,http://localhost:3000/,99,0,0
1679640336434,82,HTTP Request,200,OK,Thread Group 1-1,text,true,,425156,119,1,1,http://localhost:3000/,78,0,0
1679640336516,104,HTTP Request,200,OK,Thread Group 1-1,text,true,,425156,119,1,1,http://localhost:3000/,99,0,0
1679640336620,194,HTTP Request,200,OK,Thread Group 1-1,text,true,,425156,119,1,1,http://localhost:3000/,188,0,0
1679640336814,115,HTTP Request,200,OK,Thread Group 1-1,text,true,,425156,119,1,1,http://localhost:3000/,110,0,0
1679640336929,87,HTTP Request,200,OK,Thread Group 1-1,text,true,,425156,119,1,1,http://localhost:3000/,82,0,0
1679640337016,25,HTTP Request,200,OK,Thread Group 1-1,text,true,,425156,119,1,1,http://localhost:3000/,21,0,0
1679640337042,25,HTTP Request,200,OK,Thread Group 1-1,text,true,,425156,119,1,1,http://localhost:3000/,20,0,0
1679640337247,30,HTTP Request,200,OK,Thread Group 1-2,text,true,,425156,119,1,1,http://localhost:3000/,25,0,1
1679640337278,27,HTTP Request,200,OK,Thread Group 1-2,text,true,,425156,119,1,1,http://localhost:3000/,21,0,0
1679640337305,25,HTTP Request,200,OK,Thread Group 1-2,text,true,,425156,119,1,1,http://localhost:3000/,21,0,0
1679640337330,27,HTTP Request,200,OK,Thread Group 1-2,text,true,,425156,119,1,1,http://localhost:3000/,21,0,0
1679640337357,78,HTTP Request,200,OK,Thread Group 1-2,text,true,,425156,119,1,1,http://localhost:3000/,73,0,0
1679640337435,81,HTTP Request,200,OK,Thread Group 1-2,text,true,,425156,119,1,1,http://localhost:3000/,77,0,0
1679640337516,25,HTTP Request,200,OK,Thread Group 1-2,text,true,,425156,119,1,1,http://localhost:3000/,20,0,0
1679640337541,72,HTTP Request,200,OK,Thread Group 1-2,text,true,,425156,119,1,1,http://localhost:3000/,67,0,0
1679640337613,26,HTTP Request,200,OK,Thread Group 1-2,text,true,,425156,119,1,1,http://localhost:3000/,21,0,0
1679640337639,76,HTTP Request,200,OK,Thread Group 1-2,text,true,,425156,119,1,1,http://localhost:3000/,71,0,0
1679640338237,26,HTTP Request,200,OK,Thread Group 1-3,text,true,,425156,119,1,1,http://localhost:3000/,21,0,0
1679640338263,28,HTTP Request,200,OK,Thread Group 1-3,text,true,,425156,119,1,1,http://localhost:3000/,22,0,0
1679640338291,41,HTTP Request,200,OK,Thread Group 1-3,text,true,,425156,119,1,1,http://localhost:3000/,37,0,0
1679640338332,24,HTTP Request,200,OK,Thread Group 1-3,text,true,,425156,119,1,1,http://localhost:3000/,19,0,0
1679640338356,87,HTTP Request,200,OK,Thread Group 1-3,text,true,,425156,119,1,1,http://localhost:3000/,81,0,0
1679640338443,73,HTTP Request,200,OK,Thread Group 1-3,text,true,,425156,119,1,1,http://localhost:3000/,68,0,0
1679640338516,25,HTTP Request,200,OK,Thread Group 1-3,text,true,,425156,119,1,1,http://localhost:3000/,20,0,0
1679640338541,88,HTTP Request,200,OK,Thread Group 1-3,text,true,,425156,119,1,1,http://localhost:3000/,83,0,0
1679640338629,23,HTTP Request,200,OK,Thread Group 1-3,text,true,,425156,119,1,1,http://localhost:3000/,18,0,0
