timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679637390221,32,HTTP Request,200,OK,Thread Group 1-1,text,true,,425156,119,1,1,http://localhost:3000/,26,0,1
1679637391229,27,HTTP Request,200,OK,Thread Group 1-2,text,true,,425156,119,1,1,http://localhost:3000/,22,0,1
1679637392221,31,HTTP Request,200,OK,Thread Group 1-3,text,true,,425156,119,1,1,http://localhost:3000/,25,0,1
1679637393221,27,HTTP Request,200,OK,Thread Group 1-4,text,true,,425156,119,1,1,http://localhost:3000/,21,0,0
1679637394222,30,HTTP Request,200,OK,Thread Group 1-5,text,true,,425156,119,1,1,http://localhost:3000/,25,0,0
1679637395220,25,HTTP Request,200,OK,Thread Group 1-6,text,true,,425156,119,1,1,http://localhost:3000/,20,0,1
1679637396230,25,HTTP Request,200,OK,Thread Group 1-7,text,true,,425156,119,1,1,http://localhost:3000/,20,0,0
1679637397231,31,HTTP Request,200,OK,Thread Group 1-8,text,true,,425156,119,1,1,http://localhost:3000/,23,0,1
1679637398221,26,HTTP Request,200,OK,Thread Group 1-9,text,true,,425156,119,1,1,http://localhost:3000/,21,0,0
1679637399220,25,HTTP Request,200,OK,Thread Group 1-10,text,true,,425156,119,1,1,http://localhost:3000/,20,0,0
1679637400221,25,HTTP Request,200,OK,Thread Group 1-11,text,true,,425156,119,1,1,http://localhost:3000/,20,0,1
1679637401221,29,HTTP Request,200,OK,Thread Group 1-12,text,true,,425156,119,1,1,http://localhost:3000/,24,0,1
1679637402221,28,HTTP Request,200,OK,Thread Group 1-13,text,true,,425156,119,1,1,http://localhost:3000/,23,0,0
1679637403221,25,HTTP Request,200,OK,Thread Group 1-14,text,true,,425156,119,1,1,http://localhost:3000/,20,0,0
1679637404220,25,HTTP Request,200,OK,Thread Group 1-15,text,true,,425156,119,1,1,http://localhost:3000/,21,0,1
1679637405221,28,HTTP Request,200,OK,Thread Group 1-16,text,true,,425156,119,1,1,http://localhost:3000/,22,0,0
1679637406220,26,HTTP Request,200,OK,Thread Group 1-17,text,true,,425156,119,1,1,http://localhost:3000/,21,0,1
1679637407220,27,HTTP Request,200,OK,Thread Group 1-18,text,true,,425156,119,1,1,http://localhost:3000/,22,0,0
1679637408230,26,HTTP Request,200,OK,Thread Group 1-19,text,true,,425156,119,1,1,http://localhost:3000/,21,0,1
1679637409221,29,HTTP Request,200,OK,Thread Group 1-20,text,true,,425156,119,1,1,http://localhost:3000/,24,0,0
1679637410220,27,HTTP Request,200,OK,Thread Group 1-21,text,true,,425156,119,1,1,http://localhost:3000/,23,0,1
1679637411220,26,HTTP Request,200,OK,Thread Group 1-22,text,true,,425156,119,1,1,http://localhost:3000/,21,0,0
1679637412220,32,HTTP Request,200,OK,Thread Group 1-23,text,true,,425156,119,1,1,http://localhost:3000/,24,0,1
1679637413219,29,HTTP Request,200,OK,Thread Group 1-24,text,true,,425156,119,1,1,http://localhost:3000/,24,0,1
1679637414219,26,HTTP Request,200,OK,Thread Group 1-25,text,true,,425156,119,1,1,http://localhost:3000/,22,0,1
1679637415219,26,HTTP Request,200,OK,Thread Group 1-26,text,true,,425156,119,1,1,http://localhost:3000/,20,0,1
1679637416220,25,HTTP Request,200,OK,Thread Group 1-27,text,true,,425156,119,1,1,http://localhost:3000/,20,0,0
1679637417220,32,HTTP Request,200,OK,Thread Group 1-28,text,true,,425156,119,1,1,http://localhost:3000/,25,0,0
1679637418220,26,HTTP Request,200,OK,Thread Group 1-29,text,true,,425156,119,1,1,http://localhost:3000/,21,0,1
1679637419220,27,HTTP Request,200,OK,Thread Group 1-30,text,true,,425156,119,1,1,http://localhost:3000/,22,0,0
