timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679640770416,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,18,0,1
1679640770434,13,HTTP Request,200,OK,Thread Group 1-1,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,13,0,0
1679640770448,12,HTTP Request,200,OK,Thread Group 1-1,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640770460,12,HTTP Request,200,OK,Thread Group 1-1,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640770472,12,HTTP Request,200,OK,Thread Group 1-1,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640770484,14,HTTP Request,200,OK,Thread Group 1-1,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,14,0,0
1679640770498,22,HTTP Request,200,OK,Thread Group 1-1,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,22,0,0
1679640770520,12,HTTP Request,200,OK,Thread Group 1-1,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640770532,13,HTTP Request,200,OK,Thread Group 1-1,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,13,0,0
1679640770545,14,HTTP Request,200,OK,Thread Group 1-1,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,14,0,0
1679640771428,14,HTTP Request,200,OK,Thread Group 1-2,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,14,0,1
1679640771442,11,HTTP Request,200,OK,Thread Group 1-2,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,11,0,0
1679640771453,12,HTTP Request,200,OK,Thread Group 1-2,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640771465,11,HTTP Request,200,OK,Thread Group 1-2,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,11,0,0
1679640771476,12,HTTP Request,200,OK,Thread Group 1-2,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640771488,12,HTTP Request,200,OK,Thread Group 1-2,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640771500,14,HTTP Request,200,OK,Thread Group 1-2,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,14,0,0
1679640771514,12,HTTP Request,200,OK,Thread Group 1-2,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640771526,12,HTTP Request,200,OK,Thread Group 1-2,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640771538,11,HTTP Request,200,OK,Thread Group 1-2,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,11,0,0
1679640772416,14,HTTP Request,200,OK,Thread Group 1-3,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,14,0,0
1679640772430,12,HTTP Request,200,OK,Thread Group 1-3,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640772442,12,HTTP Request,200,OK,Thread Group 1-3,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640772454,12,HTTP Request,200,OK,Thread Group 1-3,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640772466,12,HTTP Request,200,OK,Thread Group 1-3,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640772478,12,HTTP Request,200,OK,Thread Group 1-3,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640772490,20,HTTP Request,200,OK,Thread Group 1-3,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,20,0,0
1679640772510,12,HTTP Request,200,OK,Thread Group 1-3,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640772522,13,HTTP Request,200,OK,Thread Group 1-3,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,13,0,0
1679640772535,12,HTTP Request,200,OK,Thread Group 1-3,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640773416,14,HTTP Request,200,OK,Thread Group 1-4,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,14,0,1
1679640773430,13,HTTP Request,200,OK,Thread Group 1-4,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,13,0,0
1679640773443,12,HTTP Request,200,OK,Thread Group 1-4,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640773455,13,HTTP Request,200,OK,Thread Group 1-4,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,13,0,0
1679640773468,12,HTTP Request,200,OK,Thread Group 1-4,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640773480,11,HTTP Request,200,OK,Thread Group 1-4,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,11,0,0
1679640773491,11,HTTP Request,200,OK,Thread Group 1-4,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,11,0,0
1679640773502,15,HTTP Request,200,OK,Thread Group 1-4,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,15,0,0
1679640773517,10,HTTP Request,200,OK,Thread Group 1-4,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,10,0,0
1679640773527,11,HTTP Request,200,OK,Thread Group 1-4,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,11,0,0
1679640774417,13,HTTP Request,200,OK,Thread Group 1-5,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,13,0,0
1679640774430,11,HTTP Request,200,OK,Thread Group 1-5,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,11,0,0
1679640774442,12,HTTP Request,200,OK,Thread Group 1-5,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640774454,13,HTTP Request,200,OK,Thread Group 1-5,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,13,0,0
1679640774467,13,HTTP Request,200,OK,Thread Group 1-5,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,13,0,0
1679640774480,28,HTTP Request,200,OK,Thread Group 1-5,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,28,0,0
1679640774508,12,HTTP Request,200,OK,Thread Group 1-5,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640774520,12,HTTP Request,200,OK,Thread Group 1-5,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640774532,12,HTTP Request,200,OK,Thread Group 1-5,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640774544,11,HTTP Request,200,OK,Thread Group 1-5,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,10,0,0
1679640775428,14,HTTP Request,200,OK,Thread Group 1-6,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,14,0,0
1679640775442,13,HTTP Request,200,OK,Thread Group 1-6,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,13,0,0
1679640775455,12,HTTP Request,200,OK,Thread Group 1-6,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640775467,12,HTTP Request,200,OK,Thread Group 1-6,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640775479,12,HTTP Request,200,OK,Thread Group 1-6,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640775491,11,HTTP Request,200,OK,Thread Group 1-6,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,11,0,0
1679640775502,12,HTTP Request,200,OK,Thread Group 1-6,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,12,0,0
1679640775514,11,HTTP Request,200,OK,Thread Group 1-6,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,11,0,0
1679640775525,11,HTTP Request,200,OK,Thread Group 1-6,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,11,0,0
1679640775536,11,HTTP Request,200,OK,Thread Group 1-6,text,true,,34262,132,1,1,http://localhost:3000/search?q=Java,11,0,0
