timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679634132314,33,HTTP Request,200,OK,Thread Group 1-1,text,true,,425156,119,1,1,http://localhost:3000/,27,0,1
1679634132368,79,HTTP Request,200,OK,Thread Group 1-2,text,true,,425156,119,2,2,http://localhost:3000/,73,0,1
1679634132415,98,HTTP Request,200,OK,Thread Group 1-3,text,true,,425156,119,2,2,http://localhost:3000/,93,0,1
1679634132477,60,HTTP Request,200,OK,Thread Group 1-4,text,true,,425156,119,2,2,http://localhost:3000/,53,0,1
1679634132523,33,HTTP Request,200,OK,Thread Group 1-5,text,true,,425156,119,1,1,http://localhost:3000/,28,0,1
1679634132569,151,HTTP Request,200,OK,Thread Group 1-6,text,true,,425156,119,4,4,http://localhost:3000/,144,0,1
1679634132616,131,HTTP Request,200,OK,Thread Group 1-7,text,true,,425156,119,3,3,http://localhost:3000/,124,0,1
1679634132664,87,HTTP Request,200,OK,Thread Group 1-8,text,true,,425156,119,2,2,http://localhost:3000/,80,0,1
1679634132714,107,HTTP Request,200,OK,Thread Group 1-9,text,true,,425156,119,3,3,http://localhost:3000/,101,0,1
1679634132763,180,HTTP Request,200,OK,Thread Group 1-10,text,true,,425156,119,4,4,http://localhost:3000/,174,0,1
1679634132864,86,HTTP Request,200,OK,Thread Group 1-12,text,true,,425156,119,3,3,http://localhost:3000/,80,0,1
1679634132814,201,HTTP Request,200,OK,Thread Group 1-11,text,true,,425156,119,4,4,http://localhost:3000/,195,0,1
1679634132914,121,HTTP Request,200,OK,Thread Group 1-13,text,true,,425156,119,3,3,http://localhost:3000/,115,0,1
1679634132965,162,HTTP Request,200,OK,Thread Group 1-14,text,true,,425156,119,4,4,http://localhost:3000/,157,0,1
1679634133015,210,HTTP Request,200,OK,Thread Group 1-15,text,true,,425156,119,5,5,http://localhost:3000/,204,0,1
1679634133063,176,HTTP Request,200,OK,Thread Group 1-16,text,true,,425156,119,4,4,http://localhost:3000/,171,0,1
1679634133115,135,HTTP Request,200,OK,Thread Group 1-17,text,true,,425156,119,3,3,http://localhost:3000/,128,0,0
1679634133164,258,HTTP Request,200,OK,Thread Group 1-18,text,true,,425156,119,3,3,http://localhost:3000/,253,0,1
1679634133214,213,HTTP Request,200,OK,Thread Group 1-19,text,true,,425156,119,2,2,http://localhost:3000/,207,0,1
1679634133264,176,HTTP Request,200,OK,Thread Group 1-20,text,true,,425156,119,1,1,http://localhost:3000/,171,0,1
