timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679639931823,1410,HTTP Request,200,OK,Thread Group 1-8,text,true,,425156,119,30,30,http://localhost:3000/,1404,0,2
1679639931824,1426,HTTP Request,200,OK,Thread Group 1-18,text,true,,425156,119,29,29,http://localhost:3000/,1420,0,1
1679639931824,1441,HTTP Request,200,OK,Thread Group 1-13,text,true,,425156,119,28,28,http://localhost:3000/,1435,0,1
1679639931825,1488,HTTP Request,200,OK,Thread Group 1-29,text,true,,425156,119,27,27,http://localhost:3000/,1483,0,0
1679639931825,1505,HTTP Request,200,OK,Thread Group 1-26,text,true,,425156,119,26,26,http://localhost:3000/,1500,0,1
1679639931825,1522,HTTP Request,200,OK,Thread Group 1-23,text,true,,425156,119,25,25,http://localhost:3000/,1516,0,1
1679639931823,1541,HTTP Request,200,OK,Thread Group 1-6,text,true,,425156,119,24,24,http://localhost:3000/,1534,0,2
1679639931823,1588,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-3,text,false,,2080,0,23,23,http://localhost:3000/,0,0,2
1679639931826,1585,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-28,text,false,,2080,0,23,23,http://localhost:3000/,0,0,0
1679639931826,1585,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-27,text,false,,2080,0,23,23,http://localhost:3000/,0,0,0
1679639931823,1588,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-2,text,false,,2080,0,23,23,http://localhost:3000/,0,0,2
1679639931825,1587,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-20,text,false,,2080,0,23,23,http://localhost:3000/,0,0,0
1679639931823,1589,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-5,text,false,,2080,0,23,23,http://localhost:3000/,0,0,2
1679639931825,1587,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-17,text,false,,2080,0,23,23,http://localhost:3000/,0,0,0
1679639931824,1588,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-14,text,false,,2080,0,23,23,http://localhost:3000/,0,0,1
1679639931825,1587,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-22,text,false,,2080,0,22,22,http://localhost:3000/,0,0,0
1679639931824,1588,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-11,text,false,,2080,0,22,22,http://localhost:3000/,0,0,1
1679639931826,1586,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-30,text,false,,2080,0,21,21,http://localhost:3000/,0,0,0
1679639931824,1588,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-16,text,false,,2080,0,19,19,http://localhost:3000/,0,0,1
1679639931823,1589,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-9,text,false,,2080,0,18,18,http://localhost:3000/,0,0,2
1679639931826,1586,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-25,text,false,,2080,0,18,18,http://localhost:3000/,0,0,0
1679639931824,1588,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-12,text,false,,2080,0,18,18,http://localhost:3000/,0,0,1
1679639931825,1587,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-19,text,false,,2080,0,18,18,http://localhost:3000/,0,0,0
1679639931823,1589,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-1,text,false,,2080,0,18,18,http://localhost:3000/,0,0,2
1679639931826,1586,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-24,text,false,,2080,0,17,17,http://localhost:3000/,0,0,0
1679639931823,1589,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-4,text,false,,2080,0,16,16,http://localhost:3000/,0,0,2
1679639931823,1589,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-10,text,false,,2080,0,16,16,http://localhost:3000/,0,0,2
1679639931824,1588,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-15,text,false,,2080,0,16,16,http://localhost:3000/,0,0,1
1679639931825,1587,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-21,text,false,,2080,0,14,14,http://localhost:3000/,0,0,0
1679639931823,1590,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3000 failed to respond,Thread Group 1-7,text,false,,2080,0,1,1,http://localhost:3000/,0,0,2
